"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/09/2019","AQS","060070008","7","0.00155","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01/21/2019","AQS","060070008","7","0.00065","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02/02/2019","AQS","060070008","7","0.00065","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02/14/2019","AQS","060070008","7","0.00065","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02/26/2019","AQS","060070008","7","0.00065","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"03/10/2019","AQS","060070008","7","0.00065","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"03/22/2019","AQS","060070008","7","0.00065","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"04/03/2019","AQS","060070008","7","0.00135","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"04/15/2019","AQS","060070008","7","0.00145","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"04/27/2019","AQS","060070008","7","0.0029","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/09/2019","AQS","060070008","7","0.00296","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/21/2019","AQS","060070008","7","0.00065","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/02/2019","AQS","060070008","7","0.00065","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/16/2019","AQS","060070008","7","0.00189","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/08/2019","AQS","060070008","7","0.00171","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/20/2019","AQS","060070008","7","0.00301","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/01/2019","AQS","060070008","7","0.00065","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/13/2019","AQS","060070008","7","0.00065","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/25/2019","AQS","060070008","7","0.00065","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"09/06/2019","AQS","060070008","7","0.00271","ug/m3 SC",".","Chico-East Avenue","1","100.0000","12128","Lead (TSP) STP","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
